PostId,OpenStatus
14144,not a real question
14145,off topic
14147,not a real question
14157,off topic
14166,not a real question
14172,not a real question
14173,not a real question
14178,not a real question
14180,open
14181,not constructive
14189,not a real question
14191,open
14193,off topic
14194,not a real question
14195,not a real question
14201,not a real question
14205,not a real question
14207,off topic
14209,not a real question
14211,open
14212,off topic
14217,not a real question
14218,not a real question
14220,open
14221,not a real question
14227,open
14229,not a real question
14231,not a real question
14233,off topic
14235,not constructive
14236,open
14239,off topic
14243,not a real question
14244,not a real question
14247,not constructive
14249,open
14252,open
14253,not a real question
14258,not constructive
14261,not a real question
14266,open
14268,not a real question
14270,off topic
14273,off topic
14274,off topic
14277,not a real question
14278,open
14280,off topic
14281,not a real question
14282,open
14283,not a real question
14286,not a real question
14293,not a real question
14294,not a real question
14299,not a real question
14301,not a real question
14302,off topic
14303,open
14304,off topic
14306,open
14308,open
14310,not a real question
14313,not a real question
14314,not a real question
14315,open
14321,not a real question
14330,not a real question
14333,not a real question
14334,not a real question
14337,off topic
14338,not a real question
14344,not a real question
14347,not a real question
14350,not a real question
14352,not a real question
14354,open
14357,open
14359,off topic
14361,open
14362,not a real question
14366,open
14367,not a real question
14368,not a real question
14370,not a real question
14371,open
14373,not a real question
14378,not a real question
14379,open
14380,not a real question
14381,not a real question
14386,off topic
14387,open
14389,not a real question
14391,not a real question
14396,open
14398,open
14402,not a real question
14404,not a real question
14405,open
14406,not a real question
14407,open
14409,open
14413,open
14419,not a real question
14422,open
14427,not constructive
14431,not a real question
14435,open
14436,not a real question
14437,not a real question
14442,open
14444,off topic
14447,open
14452,open
14460,open
14463,off topic
14465,open
14467,off topic
14468,not a real question
14469,not a real question
14474,open
14480,not a real question
14483,open
14484,not a real question
14488,not a real question
14489,open
14495,not a real question
14499,not a real question
14502,not a real question
14504,not a real question
14506,not a real question
14507,open
14509,open
14510,off topic
14513,not a real question
14514,not a real question
14515,open
14521,open
14523,not a real question
14525,off topic
14528,open
14531,not a real question
14534,not a real question
14535,not a real question
14536,not constructive
14538,open
14541,not a real question
14546,not constructive
14550,not a real question
14553,not a real question
14556,not a real question
14558,not a real question
14559,off topic
14561,off topic
14563,not a real question
14565,not a real question
14568,not a real question
14573,not a real question
14574,off topic
14575,not a real question
14577,open
14579,open
14583,off topic
14584,not a real question
14586,open
14587,not a real question
14588,not a real question
14590,not a real question
14591,not a real question
14593,open
14597,not a real question
14607,off topic
14610,not a real question
14613,open
14617,not a real question
14618,not a real question
14623,open
14626,not a real question
14632,not a real question
14633,off topic
14635,not a real question
14636,not a real question
14637,not a real question
14638,not a real question
14639,open
14640,not a real question
14641,not a real question
14647,open
14649,not a real question
14650,not constructive
14651,not a real question
14655,not a real question
14656,not a real question
14661,not constructive
14674,open
14677,open
14678,not a real question
14681,open
14685,not a real question
14688,off topic
14691,open
14694,not a real question
14703,not a real question
14709,off topic
14714,not a real question
14715,not a real question
14718,open
14724,not a real question
14725,open
14728,not a real question
14729,off topic
14730,not constructive
14739,open
14747,not a real question
14750,open
14751,open
14753,open
14756,open
14761,not a real question
14769,open
14770,off topic
14774,not a real question
14777,off topic
14778,open
14779,open
14782,too localized
14783,not constructive
14784,open
14785,not a real question
14788,off topic
14790,off topic
14795,not constructive
14798,open
14804,off topic
14805,not a real question
14809,not a real question
14814,open
14815,open
14817,off topic
14818,not constructive
14820,not a real question
14822,off topic
14830,not a real question
14833,not a real question
14835,open
14838,not a real question
14839,off topic
14841,not a real question
14843,open
14848,not a real question
14849,open
14850,not a real question
14855,open
14861,off topic
14862,open
14870,off topic
14873,off topic
14878,not a real question
14884,not a real question
14887,not a real question
14890,off topic
14893,not constructive
14894,open
14895,open
14897,open
14899,not a real question
14900,not a real question
14903,open
14905,off topic
14906,not a real question
14908,open
14909,not a real question
14910,not a real question
14912,off topic
14913,open
14916,not a real question
14921,off topic
14923,not a real question
14924,open
14929,not a real question
14931,off topic
14935,not a real question
14938,off topic
14944,not a real question
14945,not a real question
14946,open
14950,open
14951,open
14956,not a real question
14957,open
14960,open
14964,not a real question
14968,open
14969,not a real question
14970,not constructive
